question,extracted_terms
1분 자기소개 개인정보보호법에 대해 아는대로 말씀해주세요. 개인정보 라이프 사이클에 대해 말씀해주세요.,개인정보보호법
실행파일의 entry point에 대해 설명. 구현한 암호알고리즘을 설명.,int
기술면접: unordered_map 이 어떻게 구성되어있는지? 임원면접: 여기말고 지원한 회사가 어디어디인지? 지원동기?,map
"1차 실무면접은 기술한 경력을 기반으로 무난하게 진행되지만 2차 임원 면접에서 가장 소중한 것은 무 엇인가, 합격 이후 재직 과정에서 회사와 맞지 않는다는 생각이 들면 어떻게 하겠는가, 본인이 회사에 적합한 인재상인가 등에 대한 질문이 오히려 답하기 어려웠습니다.",적합
"지원동기, 최근 보안 이슈(APT등),개인정보보호법등 보안관련법률",개인정보보호법
- 자료구조 리스트에 대해 아는 것 - 수강했던 전공 수업 중 힘들었던 것 - 하고 싶은 말,리스트
1. (다른지원자에게 자소서에 써있는 항목보고) 취약점 분석리포트에 있는 내용 물음 2. 파이썬 버전 질문 3. 7계층 자신있게안다고 하는 지원자에게 물어봄,파이썬
기술면접은 자기소개서 위주의 해왔던 것들에 대한 질문 인성면접도 마찬가지로 자기소개서 위주의 질문 + 기업에 적합한 인재인지,적합
"경력 사항 팩트 체크 자료구조 관련 질문 , 리스트 코드 구현 최근 공부하고 있는 기술",리스트
"1차 면접때 1분자기소개는 안해서 좋았음, 2차 면접때는 1분 자기소개 시킴 안랩 제품 뭐가 있는지, 특징, 특성, 여태까지 한 프로젝트 경험 AI, 클라우드, 블록체인, 머신러닝 등 한가지 선택해서 서술 및 꼬리질문",머신러닝
SQL Injection을 할머니에게 설명한다면 어떻게 설명하시겠습니까? 가장 감명깊게 읽은 책과 그 저자를 이야기해 보시오. 안랩의 A자형 인재에 대해 말해보고 자신이 A자형 인재에 적합한지 말해보시오.,적합
경력직이다보니 현재까지 진행했던 프로젝트 중 가장 인상깊었던 2가지에 대해 설명하고 그 이유에 대 한 설명. Java 8에 대한 기초적인 설명 및 해당 API를 언제 사용해야하는지에 대한 질문,API
"컴퓨터 관련 학과 졸업생이라면 어느정도 예상 할 수 있는 질문이 나옵니다. 키워드는 순수 가상함수, 해시 알고리즘, 인덱싱, 저장 프로시저 등에 대해서 물어보십니다. 또한 작성된 이력서를 토대로 확인을 하시기도 합니다.",함수
"X86 환경 개발경험, 문제발생 시 해결방식, 스위치패브릭 지식, 커널 지식 (시스템콜, 크리티컬 세션 등), 기타 (DPDK, GNU C API 등)",API
"리스트구조와, 해시테이블에 대해 각각 설명해주세요. 각 장단점 위주",리스트
"기술보다는 인성면접이 어렵다고 생각됩니다. 기술질문에 비해 질문의 범위가 넓고, 포괄적인 질문들 이 많고 평소 가진 생각들을 물어보시기에 스스로에 대한 정리가 필요하다고 생각됩니다. 특히 어려웠 던 질문은 ""왜 이 직군을 선택하였는가"" 였습니다.",범위
1분 자기소개 인터페이스의 정의 버블 차트 코딩 등등,버블 차트
2차 인성면접 공통질문 해당 직무를 수행하기 위해 본인이 노력한 사항 남들이 인정하는 자신의 장점에 대하여 이야기 자신의 단점을 한 단어로 표현한다면? 해당 직무를 수행하기 위해 가장 중요하다고 생각하는 것 개별질문 면접 30분전 작성한 설문지 리스트 위주의 질문 ex) 설문지에 자기통제라는 단어가 많은데 왜그런가요?,리스트
"1차 면접 : 실무 면접이라서 처음 오면 전지랑 코딩 문제 2개 주고 문제 2개 중 하나 고르라고 해서 전지 에 손코딩함. 언어는 자유, 경로탐색 문제 하나랑, String to Int, Int to String 함수 2개 작성하는 문제 하나 해서 2개 중에 하나 선택하는 거였음. 15분 간 손코딩하고 면접관님들 앞에서 자기소개 후 코드 발표, 발표 후 코드 관련해서 질문 받음. 직무 지원한 이유나 관심있던 과목, 자소서 내용 위주로 질문 받 았던 것 같음. 2차 면접 (임원) : 부사장님, CFO님, CTO님, 인사팀장님 이렇게 들어오신 듯 2차 면접 전에 작성한 간단 한 인성 설문 조사 결과로 질문 받았던 것 같고, CTO님께는 Docker 써봤냐, 유비쿼터스랑 IoT 차이는 뭐냐 이런 질문 받았었음.",함수
자소서 위주 질문 보안트렌드(빅데이터에 대해서 물어봤음) 퇴사이유 언어 사용가능한 보안장비,빅데이터
"문제를 푼 후에 잠시 대기했다가 면접장소로 가면 벽에 문제가 붙어있고, 일어나서 그 문제 풀이 방식을 설명하면서 시작합니다. 질문은 보통 자기소개서, 포트폴리오 위주였고 그 안에서 다룬 기술들에 대한 큰 틀에서의 질문이었습 니다. 예를 들면 Spring framework를 사용해서 개발했는데 사용했을때의 장점이 무엇이었냐, 자료구조와 알고리즘 과목을 수강했는데 ~~ 알고리즘이 무엇인지 아느냐에 대한 질문이 있었습니다. 세세한 질문보다는 큰 범위의 질문을 주로 했습니다.",범위
"1.보안3대요소 2.osi7계층 3.인젝션 4.전직장업무 5.가치관 6.신기술관심도 7.지원동기 8.경력기술서기반 9.빅데이터 채용방식 인/적성검사, 개인면접 발표시기 30일 후 ""1차 기술 2차 인성면접으로 진행되며 일대 다 방식으로 진행했습니다."" 합격 긍정적 도움이 돼요 0",빅데이터
"OSI 7계층설명 빅데이터 , IOT설명 ""1차면접 네트웤 ,신기술 질문 많이함"" 불합격 보통 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  102 103 104 105 106 온라인 지원 신고하기 도움이 돼요 0",빅데이터
전공 지식에 대해 자세히 묻지는 않으나 광범위하게 묻기 때문에 개념위주로 다양하게 알아 갈 것,범위
전공기초지식을 물었습니다. 보안부분으로 주로물었었는데 그 부분을 제대로 대답못했던것이 불합격요인같습니다. owasp인가. 이부분이 기억에 남습니다.,요인
"포트폴리오에서 설명한 프로젝트에 대해 설명해주세요. 가상메모리가 무엇인지 설명해보세요. 프로세스와 스레드의 차이점과 특징을 설명해보세요. 프로세스간 통신에 대해서 설명하고 작동원리를 설명해보세요. 3-hand-shaking에 대해 설명해보세요. 네트워크 플래그에 대해 설명해보세요. select에 대해서 설명하고 어떻게 동작한다고 생각하세요? 기억나는 오픈소스는 무엇이었나요? 리눅스에서 부팅과정에 대해서 아는데로 최대한 상세히 설명해보세요. 마지막으로, 좋은 소프트웨어는 무엇이라고 생각하세요?",오픈소스
본인이 생각하기에는 누가제일 이 회사에 적합한가요? 동기 또는 면접장에 있는 사람들중,적합
"네트워크 통신 과정 설명. 스택과 링크드 리스트 설명 해저드 등등. 발표시기 14일 후 ""면접 1시간 전에, 알고리즘 문제를 풀고 면접에 들어갑니다. 그리고 이 문제에 관해 서 마지막에 발표를 합니다. 다대다 면접이었고, 성적증명서를 바탕으로 전공 지식관련 질문을 합니다. 그리고 서류에 기술한 프로젝트 기반으로도 질문 많이 합니다. (이 부분을 중점으로 보는 것 같았습니다.)"" 불합격 긍정적 도움이 돼요 0",리스트
"자사 홈페이지에서 지원서를 작성하였고 서류전형에 통과하여 1차 면접을 보게됨. 면접관 3명과 지원자 3명이 들어가 1차 면접을 봄. 링크드 리스트와 배열의 차이 및 장단점. 특정 상황을 주고 어느 것이 더 유리한가 등의 질문. 그 후 각자 자신이 했던 프로젝트의 대한 설명을 요구한 뒤 그 내용을 바탕으로 심화 질문을 함. 보안, 해킹에 관련된 일반적인 질문을 뒤 마지막으로 안랩에 제품에 무엇이 있는지 물어봄. 주)안랩 사의 빠른 소식을 받아보세요! 2 엘티삼보(주) 1 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | (주)브레인커머스 151 152 153 154 155","리스트, 배열"
"Stl벡터와 리스트 ""개발면접 다대다 자기소개 it트렌드 스택 큐 자료구조 등등 마지막 어필 면접비 줌"" 불합격 정보없음 도움이 돼요 0","벡터, 리스트"
하등 이해할 수 없는 질문들을 함 에디터는 왜 vim을 쓰는가? 파이썬 실력 상중하로 보았을 때 본인은 어느정도 인거 같냐,파이썬
"기본적인 자바스크립트에 대한 개념 질문, 오픈소스프레임워크 사용여부 및 db에 관련된 질문이 다수, 하나의 질문에서 계속해서 질문이 이어짐",오픈소스
프로젝트에서 사용한 오픈소스들에 대해서 내부적으로 어떻게 돌아가고 있는지 알고 있어야하고 대략 적인 개념보다는 더 깊게 알고 있어야 대답이 가능한 질문들을 받았습니다.,오픈소스
해시 맵 vs 트리 맵 차이는? Java List vs Stream 차이는? HDFS는 CAP theorem으로 보면 어떠한 구조인가?,트리 맵
CS기초 질문을 많이 받았습니다. 질문자체는 공개하면 안될꺼같아서 범위만 남겨둡니다. 그리고 본인 이력에대해서 많이 질문을 하고 꼬리질문이 많이 들어옵니다. 특히 모르는것은 빠르게 모 른다고 하는것이 좋습니다.,범위
경력에 대하여 구체적으로 물어봄 딥러닝 분야 질문 각 프로젝트 과제에 본인이 참여율 물어봄,딥러닝
포트폴리오에 쓰여있는 기술들 위주로 질문함. 프로젝트에 쓰였던 라이브러리도 어떻게 동작하는지 라이브러리에 대해 더 공부해보면서 썻는지도 물 어봄. http통신물어보고 학교에서좋아했던과목도 물어봄 등등,라이브러리
"이걸 알면 어머 이거 아시네, 그럼 이건 아세요? 라는 식으로 계속 이어진다고 했는데, 그렇게 이어지진 않았음. 그 중 가장 어려웠던 문제들은 기본지식이 아닌 생각해야 하는 문제들이였습니다. 좋은 API가 뭐라고 생각하시나요? 라던가.. 서버를 잘 만드려면 어떻게 해야할까요? Credential 에 대한 질문도 들어왔고, 해당 패킷을 암호화해야하지 않냐? 이런 질문도 들어왔었는데 당황스러웠습니다. 나머지는 굉장히 기본적인거였는데, 제가 몰랐던 것.. ex) www.naver.com 을 브라우저로 연결했을 때, 일어나는 일.",API
"지원동기, 자기소개, 직무적합성 판단",적합
"코딩테스트는 알고리듬 문제가 나왔는데 난이도는 기본 알고리듬 문제 수준이었습니다. 각 문제마다 코드에 comment로 설명을 쓰고 시간복잡도를 써야 했습니다. 필기시험은 사용했던 테크 경험에 관한 질문, 이론에 관한 문제, Java 문제, 코드 작성 문제 등이 있었습 니다. 전반적으로 정보처리기사 정도 수준 문제와 프로그래머라면 당연히 알아야 할 지식들이었습니 다. 1차면접은 다양한 질문들이 나왔는데 지금까지 제가 사용했던 테크스택에 관한 질문과 이전 직장들에 서 했던 업무에 대한 질문이 대부분이었습니다. Kafka 등 오픈소스 프로젝트에 대한 질문들도 있었습 니다.",오픈소스
"자소서에 쓴 내용을 기반으로 직무에 관련된 질문이 많고 전공 과목에 대한 질문으로는 알고리즘 경우 에는 주어진 문자열을 담은 벡터에서 한 번 등장하는 문자열, 여러 번 등장하는 문자열을 구분하는 소스 코드 작성 문제가 있었습니다. 자료구조 경우에는 퀵소트와 머지소트의 알고리즘 설명, 운영체제 경우 에는 스케줄링 알고리즘에 대해서 구체적인 설명, 네트워크 경우는 TCP와 UDP 차이점 설명, 웹 경우에 는 GET과 POST 방식의 차이점과 각각 어떤 경우에 사용하는 것이 적당한지 질문이 있었습니다.",벡터
일단 면접 관들의 취지는 뭔지 알겠으나 기본적으로 기본적으로 내 경력과 스터디 내역에 전혀 관심이 없음 경력이나 포부에 대한 질문이 전혀 없는 것은 니 경력엔 관심이 없다 우린 실력만 보겠다라는 당찬 포부로 이해해볼수 있겠으나 애초에 내가 주로 개발하고 R&D했거나 알고 있는 범위 내에서 물어봐야 하는데 면접관 세명이 각자 자신있는 분야에 대한 질문을 하는 것 같음 한명은 네크워크 쪽 암호화쪽 질문만 계속해대고 한명은 계속 모바일쪽 네이티브 개발과 응용프로그램 개발 쪽만 물어보다보니 계속 내가 경험한쪽과 정반대의 질문들만 이어짐 결론은 내가 메신저 개발팀에 지원한건가 착각이 들 정도로 응용프로그램 개발 분야와 네트워킹 관련 지식에 대한 질문이 주를 이루었고 정작 게임 개발 실무 테크닉 관련 질문은 거의 못받음,범위
"컴퓨터에서 화면을 캡처했을때 이미지의 사이즈, REST api 관련 질문, osi 7 layer 관련 질문 나왔어요",REST
"NoSQL 과 RDBMS의 차이 Tcp/ip 의 순서 OSI 7layer 등 채용방식 개인면접 발표시기 4일 후 ""인턴 면접 프로젝트 사항이 몇개 있었는데 그 부분에 대한 질문이 주로 이루어짐. 화이트보드를 이용한 손코딩 면접 그리고 네트워크 데이터베이스 등 기본적인 전공 지식에 대한 내용으로 면접이 진 행됨"" 불합격 긍정적 도움이 돼요 0",NoSQL
"프로세스, 스레드의 차이, TDD, 안드로이드, 디자인 패턴, 3G와 LTE 이동통신 등 매우 넓은 범위에서 물 어봅니다.",범위
"공부하고자 하는 분야(머신러닝, 딥러닝) 과 라인 사업 연관성에 관해서 물어본것.","머신러닝, 딥러닝"
"개인적인 질문들에 대해 깊히 물어보셔서 당황했던 기억이 있습니다. 프로그래밍 질문중에는 1~1000 까지 숫자가 무작위로 10000 개가 있는데 이에대한 평균값 가운데값(줄새웠을때 가운데) 을 알아내는 알고리즘을 설계하라는 방법이었습니다. 여러 해결책을 재시하면서 해결책들을 발전시켜나가는 그런 종류의 문제들이였습니다.(구글방식인것 ""2014 공개채용에 지원했었습니다. 네이버와는 다르게 전화면접은 진행하지 않았고 서류 통과후 필기시험 필기시험후 1차면접 다른날 인성 2차면접 방식으로 진행했습니다. 필기시험에서는 약간 생각해볼만한 여러문제들 알고리즘 문제라기 보다는 CS전반 을 이해하고 있는지에 대한 문제들이 출제 되었습니다. 1차 면접에서는 자소서 위주로 전반적인 질문과 여러 프로그래밍 질문들을 하였습 니다. 2차 면접에도 인사과분이 들어오시긴했지만 거의 프로그래밍 관련 문제였고 약간 의 인성 문제가 있었습니다. 필기시험후에 간단한 필기구를 선물로 주었고 실기시험후에도 선물을 주어서 매우 좋았습니다. 면접관분들이 편하게 분위기를 이끌어 주셔서 너무 좋았고 생각들을 편히 이어갈수 있게 만들어 주셔서 좋았습니다."" BEST 리디(주) 백엔드 소프트웨어 엔지니어 7 ~ 12년, MYSQL, node.js, go, typescript 합격보상 100만원  (주)쏘카 Backend Developer 3 ~ 8년, Javascript 합격보상 100만원  라이언앤 [경력] J 근제 도 3 ~ 5년, ja 액 3000억원 이상 한화비전(주) 포지션 22개 채용 중 2 (주)오픈노트 New 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스",평균값
"1. 자기소개, 2. react-query의 장단점, 3. 상태관리라이브러리는 왜 그걸 선택했나",라이브러리
"1. C나 java가 python에 비해 뒤떨어지는 추세인데, 그럼에도 불구하고 C언어를 주로 사용한 이유는? 2. 지방 근무나 외근 잦은 것 괜찮은지? 3. 프로젝트 관련. 사용 라이브러리, 템플릿, 프레임워크 등등..",라이브러리
"semaphore 가 뭐냐, 전공 수업 들은것 중 흥미있엇던 것, 카이스트 학생들과 같은 엘리트가 많은 회사인데 당신이 나온 대학교가 좋은 학교라고 생각하나 ?",map
"인라인 함수에 대해서, 객체지향 언어 C++의 특징에 대해서 채용방식 개인면접 대기중 긍정적 도움이 돼요 0",함수
"시스템 소프트웨어에 대한 경험, 회사에 지원하게 된 이유, 자신이 보유한 언어 지식에 대한 기본적인 질문(예를 들어 인라인 함수를 정의해 보라) 정도를 함. ""서류 제출 후 인사팀에서 연락을 받아 회장님과 일대일 면접을 하였음, 학벌과 학점 을 중요시 하는 분위기, 하지만 미래에 대한 가능성도 많이 보는것 같음"" 합격 긍정적 도움이 돼요 0",함수
"1. 드론에 3d카메라를 부착하는 기술이 이미 있습니다. 당시 알고 계셨는지? 2. 머신러닝은 어떤 솔루션을 사용했고, 적용할 당시의 자세한 설명을 듣고 싶다. 3. 안드로이드 개발은 어떠한 계기로 시작하게 되었는지?",머신러닝
"전에 다녓던 회사 사업아이템 문제. 디지털트윈.딥러닝관련 발표시기 30일 후 ""인성(임원) 역량(실무) 토론면접을 하루에 보고 탑싯까지봄"" 합격 보통 도움이 돼요 0",딥러닝
1. 영화 역린을 봤나(상영중일때)? 본인의 역린에 대해 말해봐라 2. 빅데이터의 활용 방안과 사업성에 대해 말해봐라 3. 물리보안과 논리 보안 중 어디에 중점을 둬야하는지 말해봐라,빅데이터
"1. 프로젝트 내 수행 역할은? 2. 오픈소스 사용해본 경험은? 3. 해보고싶은 프로젝트는? 발표시기 30일 후 ""기술면접은 직접 코딩했던 프로젝트에관한 기술적인 내용의 질문이 많았고 인성면 접은 무난했습니다"" 합격 긍정적 도움이 돼요 0",오픈소스
"IT 역량평가는 TOPCIT 문제를 두시간 반동안 보는건데 공부를 하려면 너무 많은 시간을 투자해야하기때문에 어떤형식으로 나오는지만 알아가면 좋습니다. 탑싯홈페이지에 있는 예제 가 몇문제 나오긴했습니다. 토론면접은 두가지 주제중 하나를 택하라고 하는데 인공지능에 관한 사회적 이슈를 서로 토론하여 결 과를 도출하는 면접이었습니다. 면접관들의 개입없이 치뤄집니다. 임원면접은 10년후에 주변사람들에게 어떤 사람으로 인식되고 싶나, 돈과 하고싶은일 중에 어떤것을 선택할지, 배우자 부모님 자식 세명이 물에 빠졌을 때 누구를 먼저구할것인가 를 물어보았습니다. 역량면접은 자기소개서 내용, 본인이 알고있는 보안제품, IDS IPS차이점, 프로젝트에서 무엇을 맡았는 지 그리고 마지막으로 할말 등을 물어보았습니다.",인공지능
"빅데이터에 대한 답. 대학교 프로젝트들 나열. 회사 복지, 교육에 대한 문의 채용방식 기타 발표시기 30일 후 ""역량면접은 프로젝트 경험 위주 나열, 중간에 1개정도 파고드는 질문 있었음. 임원 면접때 최근읽은 기사, 회사에 하고싶은 질문 물어봤음. 무난"" 대기중 보통 도움이 돼요 0",빅데이터
"토론면접 : 빅데이터에 관한 찬반 토론 기술면접 : 대학교 프로젝트 경험, 대외활동, 동아리활동 임원면접 : 자기소개서 위주의 면접, 인성 중심",빅데이터
임원면접에는 외워온 자기소개가 아닌 사례를 들어서 자신을 표현해보라고 했습니다. 그것을 토대로 계속 꼬리물기식 질문이 나옵니다. 역량면접은 면접관2 지원자1 형식으로 40분동안 질문을 굉장히 광범위하게 많이 합니다. 인성면접+역 량면접이라고도 볼 수 있습니다. 토론면접은 6명이서 한조로 편성되어 어떠한 자료를 보고 그것에 대한 대안을 제시하는 것을 목적으로 토론을 합니다.,범위
그룹 면접 주제는 모바일 or 빅데이터 중 택 1. 전반적 질문은 평이 발표시기 14일 후 불합격 부정적 도움이 돼요 0,빅데이터
"역량면접: 자소서 항목에 대한 것을 물어보고 좀 더 자세히 물어봅니다. 토론면접: 사업 방향에 대한 토의를 진행하고 저희 팀은 모바일/빅데이터 주제가 주어졌고 그 중에서 모바일을 골라서 진행했습니다. 인성면접: 자기소개, 자기소개 기반 질문 2가지, 나의 장단점, 프로젝트에서 중요하다고 생각하는 것",빅데이터
"자소서 기반의 질문이 주를 이루나 면접관에 따라 판이하게 다름. 롯데정보통신 면접리스트 질문을 내 는 사람도 있는가하면 나같은 경우는 일반적인 자소서 위주가 주를 이루며 자소서의 참거짓에 대한 질 문이 주를 이룸 채용방식 인/적성검사, 개인면접 발표시기 14일 후 ""롯데는 면접 및 인적성을 동시에 본다. 45분정도 이루어지며 개인에 따라 35분에서 60분까지 다양함"" 불합격 긍정적 도움이 돼요 0",리스트
"면접시 자기소개후 채용분야에 적합한일을한것이있는지 물음. ""면접날짜잡고 구로본사에서 면접진행. 면접시 자기소개후 채용분야에 적합한일을한것이있는지 물음."" 대기중 보통 도움이 돼요 0",적합
"다대다 임원면접 시에 임원 한분이 빅데이터 처리기술에 대해서 물어봤습니다. 어느 정도의 자세한 답변을 기대한 것인지는 잘 모르겠지만 그쪽 분야의 지식이 매우 부족하여 기본적인 개념밖에 답하지 못했는데 만족스러워하진 않았습니다. 채용방식 인/적성검사, 토론면접, 개인면접 ""롯데그룹의 채용 심사과정은 모두 하루 안에 끝납니다. 체력관리도 꽤 중 요하다고 할 수 있죠. 두 그룹으로 나누어 직무적성검사를 오전에 하는 팀은 면접을 오후에 보게 됩니다. 다른 그룹은 그 반대구요. 면접은 4명이 한 팀이 되어 토론면접, 임원 세분과의 다대다 면접, 실무자 두분과 개 인으로의 이대일 면접이 있습니다."" BEST 불합격 보통 도움이 돼요 0",빅데이터
"임원면접이 다대다 로 이루어졌는데 빅데이터 처리기술에 대한 방안 같은 기술적 측면을 물어본 것이 가장 어려웠어요~ ""롯데는 적성검사, 면접 등의 모든 심사 과정이 하루에 다 이루어지더라구요~ 체력적으로도 꽤나 소모하는게 커요; 두팀으로 나눠서 한팀은 적성검사를 먼저 하고 한팀은 면접을 먼저 하는데 저는 면접을 먼저 한 팀이었어요. 4인이 한 조가 되어 임원진과의 다대다 면접 및 토론 면접을 진행하구요, 실무면접은 혼자 들어가서 두명의 실무진과 진행했습니다~"" 불합격 정보없음 도움이 돼요 0",빅데이터
REST 를 정확히 알고 있는지 Spring Boot와 Spring의 차이를 알고 있는지 팀 프로젝트 수행한 경험,REST
"사례를 기반으로 사고시 조사방법에 대한 질문, 오픈소스기반의 인프라 환경 점검 가능 여부, 소스코드 점검등에 대한 질문",오픈소스
레고면접에서는 만들어야할 구조물에 대한 다양한 조건을 줍니다. 레고를 만들기 시작하면 팀원간의 소통을 관찰하는것 같고 중간 중간 어떤 색 블록은 사용하면 안된다는 둥 여러 조건이 변경됩니다.,블록
"핫블록에대해 설명하시오 해당현상이 발생시 대처방법을 설명하시오 채용방식 그룹면접 발표시기 15일 후 ""남녀차별없이 실력으로 우대해주는 면접을보았습니다. 단체면접이었고 기본스킬들 장애상황 경험등에 대해 질의하였습니다."" 합격 긍정적 도움이 돼요 0",블록
"빅데이터에관련된 개별PT를 진행했었고, 토론면접 당시 이슈였던 사안에대해 토론하는식이였습니다.",빅데이터
"프로젝트 범위/금액 , 수행 기간 및 역할 주요 모듈 채용방식 인/적성검사, 케이스 면접 발표시기 30일 후 ""실무 위주의 면접이였고, 프로젝트 내용 및 역활등을 상세하게 질의하였음."" 합격 긍정적 도움이 돼요 0",범위
"1. 자기 소개해봐라. 2. 학과에서 전공과 관련된 어떤 경험을 쌓았나? 3. 앞으로 우리회사에 접목시켜야할 기술은? 4. 클라우드, 빅데이터에 대해 설명해볼것",빅데이터
오픈소스 관련한 질문들 지원한 직무에 다한 질문들 자기소개 이력서에 궁금한 사항들,오픈소스
데이터마이그레이션 오픈소스 개인프로젝트경험 프레임워크 개발툴사용등 질문,오픈소스
1.이 주제를 선택하는 사람이 별로 없는데 왜 이 주제를 선택해서 발표했나? 2.프레임워크와 라이브러리 차이점,라이브러리
"개별 발표 주제는 IT 기본 주제로 오픈소스, 빅데이터, 클라우드 등이며 회사와 접목시킬 수 있는 사업 ITEM에 대해 질의","오픈소스, 빅데이터"
"써봤던 오픈소스는? 써봤던 프레임 워크는? 스프링에 대해서 상세하게 질문 채용방식 스킬테스트, 개인면접 ""실무자 면접을 보고 임원진 면접을 따로봄 자기가 했던일에대해서 자세히아는지 파악을 하고 최신 트렌드인 오픈소스들에 대 하여 경험이 얼마나 되는지파악함"" 합격 긍정적 도움이 돼요 0",오픈소스
"신입사원으로서 회사에 와서 가장 걱정되는것 채용방식 인/적성검사, PT면접, 개인면접 발표시기 15일 후 ""일차는 주어진 주제에 관하여 피티 후 개인면접 그 후에 팀별로 블록쌓기"" 불합격 긍정적 도움이 돼요 0",블록
"빅데이터 시대에 선행되어야 할것은? 이걸 영어로 답해보세요. 채용방식 인/적성검사, PT면접, 그룹면접 발표시기 7일 후 ""1차 - pt면접, 그룹면접 2차 - 임원면접"" 합격 긍정적 도움이 돼요 0",빅데이터
"기술면접은 오픈소스 사용하고 있는 것, spring framework 에 대한 질문을 했습니다. 평이하게 대답 했습니다. 임원면접은 자소서 위주로 물어봤습니다. ""그룹 온라인으로 지원 했습니다. kt ds 사옥 3층에서 기술면접을 후 2틀뒤 임원 면접을 했습니다."" 합격 정보없음 도움이 돼요 2",오픈소스
